Name,Symbol,Exchange,Sector,Industry
8x8 Inc,EGHT,뉴욕,서비스,통신 서비스
Chesapeake Lod.,CHSP,뉴욕,서비스,부동산 운용
Brinker International Inc,EAT,뉴욕,서비스,레스토랑
TiVo Inc,TIVO,나스닥,서비스,방송과 케이블 티브이
Alexander & Baldwin Inc,ALEX,뉴욕,서비스,부동산 운용
Hertz Global Holdings,HTZ,뉴욕,서비스,렌탈과 리스
Shutterstock,SSTK,뉴욕,서비스,영화
Rush Enterprises,RUSHB,나스닥,서비스,소매(전문)
Rush A,RUSHA,나스닥,서비스,소매(전문)
애버크롬비 & 피치,ANF,뉴욕,서비스,소매(의복)
Bluegreen Vacations,BXG,뉴욕,서비스,호텔과 모텔
Aircastle Ltd,AYR,뉴욕,서비스,렌탈과 리스
Party City Holdco Inc,PRTY,뉴욕,서비스,소매(전문)
Mack-Cali Realty Corp,CLI,뉴욕,서비스,부동산 운용
LTC Properties,LTC,뉴욕,서비스,부동산 운용
Shake Shack Inc,SHAK,뉴욕,서비스,레스토랑
Agree Realty,ADC,뉴욕,서비스,부동산 운용
Caleres,CAL,뉴욕,서비스,소매(의복)
게임스탑,GME,뉴욕,서비스,소매(기술제품)
Emerald Expositions,EEX,뉴욕,서비스,사업 서비스
Four Corners Property Trust Inc,FCPT,뉴욕,서비스,부동산 운용
Wingstop Inc,WING,나스닥,서비스,레스토랑
Marcus & Millichap,MMI,뉴욕,서비스,부동산 운용
Asbury Autom,ABG,뉴욕,서비스,소매(전문)
Belmond,BEL,뉴욕,서비스,호텔과 모텔
Multi-Color,LABL,나스닥,서비스,인쇄 서비스
Scholastic Corp,SCHL,나스닥,서비스,인쇄와 출판
Industrial Logistics Properties,ILPT,나스닥,서비스,렌탈과 리스
H&E Equipment,HEES,나스닥,서비스,렌탈과 리스
Comscore,SCOR,OTC Markets,서비스,사업 서비스
Group 1 Autom,GPI,뉴욕,서비스,소매(전문)
Quad Graphics,QUAD,뉴욕,서비스,인쇄 서비스
Seaworld Entertainment,SEAS,뉴욕,서비스,여가 활동
Entercom Comm,ETM,뉴욕,서비스,방송과 케이블 티브이
Fortress Transport Infrast,FTAI,뉴욕,서비스,렌탈과 리스
M.G.R.C.,MGRC,나스닥,서비스,부동산 운용
Tropicana Entmt Inc,TPCA,OTC Markets,서비스,카지노와 게임
St Joe Comp,JOE,뉴욕,서비스,부동산 운용
Imax,IMAX,뉴욕,서비스,영화
Seritage Growth Properties,SRG,뉴욕,서비스,부동산 운용
Tailored Brands,TLRD,뉴욕,서비스,소매(의복)
Washington Prime,WPG,뉴욕,서비스,부동산 운용
WillScot A,WSC,나스닥,서비스,렌탈과 리스
Infrareit Inc,HIFR,뉴욕,서비스,렌탈과 리스
Office Depot,ODP,나스닥,서비스,소매(전문)
DineEquity Inc,DIN,뉴욕,서비스,레스토랑
US Ecology,ECOL,나스닥,서비스,폐기물 관리 서비스
Chicos FAS Inc,CHS,뉴욕,서비스,소매(의복)
Gray Television Inc,GTN,뉴욕,서비스,방송과 케이블 티브이
Global Net Lease,GNL,뉴욕,서비스,부동산 운용
Gray Television A,GTNa,뉴욕,서비스,방송과 케이블 티브이
Playa Hotels & Resorts,PLYA,나스닥,서비스,호텔과 모텔
Saul Centers,BFS,뉴욕,서비스,부동산 운용
Kelly Services,KELYA,나스닥,서비스,사업 서비스
Strayer Edu,STRA,나스닥,서비스,학교
Kelly Services (B),KELYB,나스닥,서비스,사업 서비스
Gannett Co Inc,GCI,뉴욕,서비스,광고
BBX Capital,BBX,뉴욕,서비스,렌탈과 리스
Iridium Comm,IRDM,나스닥,서비스,통신 서비스
Apollo Bancorp,APLO,OTC Markets,서비스,학교
The Buckle Inc,BKE,뉴욕,서비스,소매(의복)
ICF Intl,ICFI,나스닥,서비스,사업 서비스
Viad Corp,VVI,뉴욕,서비스,사업 서비스
Weis Markets,WMK,뉴욕,서비스,소매(식료잡화)
TrueBlue Inc,TBI,뉴욕,서비스,사업 서비스
Re Max Holding,RMAX,뉴욕,서비스,렌탈과 리스
Systemax Inc,SYX,뉴욕,서비스,소매(카탈로그와 메일 주문)
Caretrust Inc,CTRE,나스닥,서비스,부동산 운용
Conns,CONN,나스닥,서비스,소매(기술제품)
Capella Edu,CPLA,나스닥,서비스,학교
CBIZ Inc,CBZ,뉴욕,서비스,개인 서비스
E.W. Scripps Co,SSP,뉴욕,서비스,방송과 케이블 티브이
RamcoGershenson,RPT,뉴욕,서비스,부동산 운용
Corus Entert,CJREF,OTC Markets,서비스,방송과 케이블 티브이
Denny’s,DENN,나스닥,서비스,레스토랑
Core-Mark,CORE,나스닥,서비스,소매(식료잡화)
Casella Waste,CWST,나스닥,서비스,폐기물 관리 서비스
Sonic Corp,SONC,나스닥,서비스,레스토랑
TeThompson Creek Metals,TGH,뉴욕,서비스,렌탈과 리스
Exterran Corp,EXTN,뉴욕,서비스,렌탈과 리스
JC 페니,JCP,뉴욕,서비스,소매(백화점과 할인점)
ATN Int,ATNI,나스닥,서비스,통신 서비스
New Media Investment,NEWM,뉴욕,서비스,인쇄와 출판
BJs Restaurants,BJRI,나스닥,서비스,레스토랑
Overstock.com,OSTK,나스닥,서비스,소매(카탈로그와 메일 주문)
FSP Corp,FSP,뉴욕,서비스,부동산 운용
Providence Serv,PRSC,나스닥,서비스,개인 서비스
Career Edu,CECO,나스닥,서비스,학교
Tier REIT Inc,TIER,뉴욕,서비스,부동산 운용
Easterly Government Properties,DEA,뉴욕,서비스,부동산 운용
Loral,LORL,나스닥,서비스,통신 서비스
Globalstar Inc,GSAT,뉴욕,서비스,통신 서비스
ELF Beauty,ELF,뉴욕,서비스,소매(전문)
Navigant Cons,NCI,뉴욕,서비스,사업 서비스
Houghton Mifflin,HMHC,나스닥,서비스,학교
PetMed Express,PETS,나스닥,서비스,소매(약품)
Armada Hflr Pr,AHH,뉴욕,서비스,부동산 운용
Biglari Hldg,BH,뉴욕,서비스,레스토랑
Marcus Corp,MCS,뉴욕,서비스,영화
Huron Consult,HURN,나스닥,서비스,사업 서비스
NutriSystems,NTRI,나스닥,서비스,개인 서비스
Standard Park,SP,나스닥,서비스,사업 서비스
istar Inc,STAR,뉴욕,서비스,부동산 운용
Genesco Inc,GCO,뉴욕,서비스,소매(의복)
HealthStream,HSTM,나스닥,서비스,사업 서비스
National Research,NRCIB,나스닥,서비스,사업 서비스
National Research,NRCIA,나스닥,서비스,사업 서비스
Sonic Autom,SAH,뉴욕,서비스,소매(전문)
Consolidat. Com,CNSL,나스닥,서비스,통신 서비스
1800FLOWERS.COM,FLWS,나스닥,서비스,소매(전문)
CBL & Associates,CBL,뉴욕,서비스,부동산 운용
Urstadt Biddle,UBP,뉴욕,서비스,부동산 운용
Ruth's Hospitality,RUTH,나스닥,서비스,레스토랑
Red Robin,RRGB,나스닥,서비스,레스토랑
S.M.I.,TRK,뉴욕,서비스,여가 활동
R1 RCM,RCM,나스닥,서비스,사업 서비스
Monarch Casino,MCRI,나스닥,서비스,카지노와 게임
Gogo Inc,GOGO,나스닥,서비스,통신 서비스
Forrester Rsrch,FORR,나스닥,서비스,사업 서비스
Cellcom,CEL,뉴욕,서비스,통신 서비스
Lands' End,LE,나스닥,서비스,소매(카탈로그와 메일 주문)
Northstar Realty Europe Corp,NRE,뉴욕,서비스,부동산 운용
Regis Corp,RGS,뉴욕,서비스,개인 서비스
Cim Commerical,CMCT,나스닥,서비스,부동산 운용
Eros International Plc,EROS,뉴욕,서비스,영화
Yangtze River Port,YRIV,나스닥,서비스,부동산 운용
Kforce,KFRC,나스닥,서비스,사업 서비스
ORBCOMM Inc,ORBC,나스닥,서비스,통신 서비스
Ingles Markets,IMKTA,나스닥,서비스,소매(식료잡화)
Lumber Liquid.,LL,뉴욕,서비스,소매(주택개조)
PC Connection,CNXN,나스닥,서비스,소매(카탈로그와 메일 주문)
New Senior Investment Group,SNR,뉴욕,서비스,부동산 운용
Chefs Warehouse,CHEF,나스닥,서비스,소매(식료잡화)
Ituran,ITRN,나스닥,서비스,보안 시스템과 서비스
Golden Entertainment,GDEN,나스닥,서비스,카지노와 게임
WideOpenWest,WOW,뉴욕,서비스,방송과 케이블 티브이
SpartanNash Co,SPTN,나스닥,서비스,소매(식료잡화)
A.P.E.I.,APEI,나스닥,서비스,학교
RR Donnelley & Sons,RRD,뉴욕,서비스,인쇄 서비스
Zumiez Inc,ZUMZ,나스닥,서비스,소매(의복)
LSC Communications,LKSD,뉴욕,서비스,인쇄 서비스
Atento SA,ATTO,뉴욕,서비스,사업 서비스
Barrett Busi,BBSI,나스닥,서비스,사업 서비스
Tejon Ranch Co,TRC,뉴욕,서비스,렌탈과 리스
K12 Inc,LRN,뉴욕,서비스,학교
Central European Media,CETV,나스닥,서비스,방송과 케이블 티브이
Duluth Holdings Inc,DLTH,나스닥,서비스,소매(의복)
Supervalu,SVU,뉴욕,서비스,소매(식료잡화)
QuinStreet,QNST,나스닥,서비스,사업 서비스
Cincinnati Bell,CBB,뉴욕,서비스,통신 서비스
Donnelley Financial Solutions,DFIN,뉴욕,서비스,사업 서비스
Heidri.&Strug.,HSII,나스닥,서비스,사업 서비스
Express Inc,EXPR,뉴욕,서비스,소매(의복)
Frontier Communications,FTR,나스닥,서비스,통신 서비스
Bandwidth,BAND,나스닥,서비스,통신 서비스
The Finish Line,FINL,나스닥,서비스,소매(의복)
Tronc,TRNC,나스닥,서비스,인쇄와 출판
Catchmark Timber,CTT,뉴욕,서비스,렌탈과 리스
VSE Corp,VSEC,나스닥,서비스,사업 서비스
Front Yard Residential,RESI,뉴욕,서비스,부동산 운용
HeritageCrystal,HCCI,나스닥,서비스,폐기물 관리 서비스
XO Group,XOXO,뉴욕,서비스,소매(카탈로그와 메일 주문)
Nexpoint Residential Trust Inc,NXRT,뉴욕,서비스,부동산 운용
Empire Resorts,NYNY,나스닥,서비스,카지노와 게임
MarineMax Inc,HZO,뉴욕,서비스,소매(전문)
Bojangles Inc,BOJA,나스닥,서비스,레스토랑
Res Connect,RECN,나스닥,서비스,사업 서비스
Gladstone Comm,GOOD,나스닥,서비스,부동산 운용
Winmark Corp,WINA,나스닥,서비스,소매(전문)
InnerWorkings,INWK,나스닥,서비스,인쇄 서비스
Fiesta Rest.,FRGI,나스닥,서비스,레스토랑
Park-Ohio,PKOH,나스닥,서비스,사업 서비스
USA Technologies,USAT,나스닥,서비스,소매(카탈로그와 메일 주문)
Civeo,CVEO,뉴욕,서비스,부동산 운용
Anworth,ANH,뉴욕,서비스,부동산 운용
Boot Barn Holdin,BOOT,뉴욕,서비스,소매(의복)
Hackett Group,HCKT,나스닥,서비스,사업 서비스
UMH Properties,UMH,뉴욕,서비스,부동산 운용
Hemisphere,HMTV,나스닥,서비스,방송과 케이블 티브이
Community Healthcare Trust Inc,CHCT,뉴욕,서비스,부동산 운용
Cambium Learning,ABCD,나스닥,서비스,학교
Rent-A-Center,RCII,나스닥,서비스,렌탈과 리스
Carriage Ser,CSV,뉴욕,서비스,개인 서비스
Hibbett Sports,HIBB,나스닥,서비스,소매(전문)
Fogo De Chao Inc,FOGO,나스닥,서비스,레스토랑
Intelsat Sa,I,뉴욕,서비스,통신 서비스
Everi Holdings,EVRI,뉴욕,서비스,사업 서비스
Chuy's Holdings,CHUY,나스닥,서비스,레스토랑
Kornit Digital Ltd,KRNT,나스닥,서비스,인쇄 서비스
EnviroStar,EVI,뉴욕,서비스,사업 서비스
Cai Intl,CAI,뉴욕,서비스,렌탈과 리스
Citi Trends,CTRN,나스닥,서비스,소매(의복)
NCM Inc,NCMI,나스닥,서비스,광고
MDC Partners,MDCA,나스닥,서비스,사업 서비스
Smart & Final Stores Inc,SFS,뉴욕,서비스,소매(식료잡화)
Haverty,HVT,뉴욕,서비스,소매(전문)
Haverty Furniture Companies A,HVTa,뉴욕,서비스,소매(전문)
CRA Intl,CRAI,나스닥,서비스,사업 서비스
Shoe Carnival,SCVL,나스닥,서비스,소매(의복)
Ascena Retail,ASNA,나스닥,서비스,소매(의복)
Entravision,EVC,뉴욕,서비스,방송과 케이블 티브이
Vectrus Inc,VEC,뉴욕,서비스,사업 서비스
Carrols Rest.,TAST,나스닥,서비스,레스토랑
Cross Country,CCRN,나스닥,서비스,사업 서비스
Reading Intl,RDI,나스닥,서비스,영화
Reading International (B),RDIB,나스닥,서비스,영화
Team,TISI,뉴욕,서비스,사업 서비스
Del Taco Restaurants,TACO,나스닥,서비스,레스토랑
Franklin Covey Co,FC,뉴욕,서비스,학교
Cato Corp,CATO,뉴욕,서비스,소매(의복)
El Pollo Loco Holdings Inc,LOCO,나스닥,서비스,레스토랑
GP Strategies,GPX,뉴욕,서비스,사업 서비스
America CarMart,CRMT,나스닥,서비스,소매(전문)
Barnes & Noble,BKS,뉴욕,서비스,소매(전문)
Cedar Realty Trust,CDR,뉴욕,서비스,부동산 운용
Calix Inc,CALX,뉴욕,서비스,통신 서비스
Consoli.-Tomoka,CTO,뉴욕,서비스,부동산 운용
GNC Holdings Inc,GNC,뉴욕,서비스,소매(식료잡화)
Datasea Inc,DTSS,OTC Markets,서비스,사업 서비스
Medequities Realty Trust,MRT,뉴욕,서비스,부동산 운용
Valtech,VLTHF,OTC Markets,서비스,광고
Tillys,TLYS,뉴욕,서비스,소매(의복)
BioScrip,BIOS,나스닥,서비스,소매(약품)
Beasley Broadc,BBGI,나스닥,서비스,방송과 케이블 티브이
Four Seasons Education,FEDU,뉴욕,서비스,학교
Barnes & Noble Education Inc,BNED,뉴욕,서비스,소매(전문)
"Medical Marijuana, I",MJNA,OTC Markets,서비스,사업 서비스
Daily Journal Corp,DJCO,나스닥,서비스,인쇄와 출판
Drive Shack,DS,뉴욕,서비스,여가 활동
Hawaiian Telcom,HCOM,나스닥,서비스,통신 서비스
Del Frisco's Restaurant Group,DFRG,나스닥,서비스,레스토랑
시어스 홀딩스,SHLD,나스닥,서비스,소매(백화점과 할인점)
American Realty Investors Inc,ARL,뉴욕,서비스,부동산 운용
Spok Holdings,SPOK,나스닥,서비스,통신 서비스
Noodles & Co,NDLS,나스닥,서비스,레스토랑
Resource Cptl,RSO,뉴욕,서비스,부동산 운용
Nathans Famous,NATH,나스닥,서비스,레스토랑
Potbelly Co,PBPB,나스닥,서비스,레스토랑
Hamilton Beach  A,HBB,뉴욕,서비스,소매(전문)
Hill Intl,HIL,뉴욕,서비스,사업 서비스
Boston Omaha,BOMN,나스닥,서비스,부동산 운용
Safety Income Growth,SAFE,뉴욕,서비스,부동산 운용
Zoe's Kitchen,ZOES,뉴욕,서비스,레스토랑
Lict Corporation,LICT,OTC Markets,서비스,통신 서비스
RCI Hospitality,RICK,나스닥,서비스,레스토랑
Village SprMrkt,VLGEA,나스닥,서비스,소매(식료잡화)
China Xuefeng Environmental Eng,CXEE,OTC Markets,서비스,소매(카탈로그와 메일 주문)
윈드스트림,WIN,나스닥,서비스,통신 서비스
Pier 1 Imports,PIR,뉴욕,서비스,소매(전문)
China Customer Relations Centers,CCRC,나스닥,서비스,사업 서비스
Container Store,TCS,뉴욕,서비스,소매(백화점과 할인점)
iPic Entertainment,IPIC,나스닥,서비스,레스토랑
Reis,REIS,나스닥,서비스,부동산 운용
OneSmart,ONE,뉴욕,서비스,학교
Stratus Propertie,STRS,나스닥,서비스,부동산 운용
Denison Mines,DNN,뉴욕,서비스,사업 서비스
Willdan Group,WLDN,나스닥,서비스,사업 서비스
Gaia Inc,GAIA,나스닥,서비스,소매(카탈로그와 메일 주문)
Red Lion Hotels,RLH,뉴욕,서비스,호텔과 모텔
TeleNav,TNAV,나스닥,서비스,통신 서비스
SSLJ.com A,SSLJ,나스닥,서비스,사업 서비스
Saga Comm,SGA,뉴욕,서비스,방송과 케이블 티브이
HC2 Holdings Inc,HCHC,뉴욕,서비스,통신 서비스
Habit Restaurants Inc,HABT,나스닥,서비스,레스토랑
Maui Land & Pineapple Comp Inc,MLP,뉴욕,서비스,부동산 운용
Consolid. Water,CWCO,나스닥,서비스,폐기물 관리 서비스
New York & Company,NWY,뉴욕,서비스,소매(의복)
Willis Lease,WLFC,나스닥,서비스,렌탈과 리스
Town Sports,CLUB,나스닥,서비스,여가 활동
PRGX Global,PRGX,나스닥,서비스,사업 서비스
NAPCO Security Te,NSSC,나스닥,서비스,보안 시스템과 서비스
Liquidity Ser,LQDT,나스닥,서비스,소매(카탈로그와 메일 주문)
Eastman Kodak,KODK,뉴욕,서비스,인쇄 서비스
Bluerock Residential Growth REIT,BRG,뉴욕,서비스,부동산 운용
Trinity Place Holdings Inc,TPHS,뉴욕,서비스,부동산 운용
Remark Media Inc,MARK,나스닥,서비스,인쇄와 출판
Bridgepoint Edu,BPI,뉴욕,서비스,학교
LiveXLive Media,LIVX,나스닥,서비스,여가 활동
NII 홀딩스,NIHD,나스닥,서비스,통신 서비스
SolarWindow Tech,WNDW,OTC Markets,서비스,사업 서비스
Netshoes CAYMAN,NETS,뉴욕,서비스,소매(카탈로그와 메일 주문)
J.Jill,JILL,뉴욕,서비스,소매(의복)
Century Casinos,CNTY,나스닥,서비스,카지노와 게임
Francescas Hldg,FRAN,나스닥,서비스,소매(의복)
Tuesday Morning,TUES,나스닥,서비스,소매(백화점과 할인점)
Innovative Industrial Properties,IIPR,뉴욕,서비스,렌탈과 리스
Value Line,VALU,나스닥,서비스,인쇄와 출판
Information Services,III,나스닥,서비스,사업 서비스
Yatra Online,YTRA,나스닥,서비스,개인 서비스
PotNetwork Holdings,POTN,OTC Markets,서비스,사업 서비스
IDT Corp,IDT,뉴욕,서비스,통신 서비스
J Alexanders Holdings Inc,JAX,뉴욕,서비스,레스토랑
BG Staffing Inc,BGSF,뉴욕,서비스,사업 서비스
CSS Industries,CSS,뉴욕,서비스,인쇄와 출판
Natural Grocers Vitamin,NGVC,뉴욕,서비스,소매(식료잡화)
StarTek Inc,SRT,뉴욕,서비스,사업 서비스
Iteris,ITI,나스닥,서비스,보안 시스템과 서비스
Impac Mortgage Holdings Inc,IMH,뉴욕,서비스,부동산 운용
Big5 Sporting,BGFV,나스닥,서비스,소매(전문)
Kirklands,KIRK,나스닥,서비스,소매(전문)
Clipper Realty,CLPR,뉴욕,서비스,부동산 운용
Global Medical,GMRE,뉴욕,서비스,부동산 운용
Townsquare Media LLC,TSQ,뉴욕,서비스,영화
Performant Financial Corp,PFMT,나스닥,서비스,사업 서비스
Magal Security Sy,MAGS,나스닥,서비스,보안 시스템과 서비스
Collectors Uni,CLCT,나스닥,서비스,사업 서비스
Build-A-Bear Workshop Inc,BBW,뉴욕,서비스,소매(전문)
Global Eagle Entertainment Inc,ENT,나스닥,서비스,통신 서비스
TravelCenters of America LLC,TA,나스닥,서비스,소매(전문)
Sequential,SQBG,나스닥,서비스,소매(의복)
Alexco Resource,AXU,뉴욕,서비스,사업 서비스
Liberty Tax Inc,TAX,나스닥,서비스,개인 서비스
Sincerity Applied Materials,SINC,OTC Markets,서비스,소매(카탈로그와 메일 주문)
Ranger Energy Services,RNGR,뉴욕,서비스,렌탈과 리스
Meritage Hospitality,MHGU,OTC Markets,서비스,레스토랑
Internet Gold,IGLD,나스닥,서비스,통신 서비스
RealNetworks,RNWK,나스닥,서비스,사업 서비스
Condor Hospitality,CDOR,뉴욕,서비스,부동산 운용
iFresh Inc,IFMK,나스닥,서비스,소매(식료잡화)
Lee Enterprises,LEE,뉴욕,서비스,인쇄와 출판
Pointer,PNTR,나스닥,서비스,통신 서비스
Rebel,REBL,OTC Markets,서비스,부동산 운용
AH Belo Corp,AHC,뉴욕,서비스,인쇄와 출판
